Date,Open,High,Low,Close,Volume,Market Cap
21-11-2020,18621.31587778,18936.62068806,18444.3589249,18642.23276593,39650210707.3,345819234184.5931
20-11-2020,17817.08366299,18773.22751179,17765.79576896,18621.31436938,36992873939.99,345411881099.1716
19-11-2020,17803.86174661,18119.54784964,17382.55398903,17817.09024754,36985055355.39,330475167134.4854
18-11-2020,17645.19047404,18393.94914579,17352.906612,17804.00563217,49064800277.87,330218014062.15594
17-11-2020,16685.69093058,17782.92055432,16564.54499204,17645.40576746,39006849169.81,327257094857.4363
16-11-2020,15955.57698439,16816.18144902,15880.7056812,16716.11132377,31526766675.19,309889423249.1071
15-11-2020,16068.13999417,16123.11045585,15793.53391679,15955.58743887,23653867582.7,295790551597.8903
14-11-2020,16317.80834223,16317.80834223,15749.19296725,16068.13870685,27481710135.41,297877068422.63354
13-11-2020,16276.4404772,16463.17783998,15992.1528006,16317.80819009,31599492172.18,302505533181.2506
12-11-2020,15701.29906726,16305.00422517,15534.7718061,16276.34394919,34175758344.06,301736853824.6971
11-11-2020,15290.90879034,15916.26081024,15290.00681729,15701.33973237,29772374934.01,291077214051.6671
10-11-2020,15332.350373,15450.32935034,15124.95988876,15290.90268148,25574938143.15,283468380961.4247
09-11-2020,15479.59572319,15785.13687202,14865.52927664,15332.31559743,34149115565.7,284236108837.2787
08-11-2020,14833.75408424,15637.32033788,14744.10989581,15479.56703842,26632075028.85,286955182899.01483
07-11-2020,15565.88058298,15737.09557115,14423.20290926,14833.7541075,35024953705.62,274970333139.98395
06-11-2020,15579.72923853,15903.43797604,15226.8393924,15565.88058083,39837841971.45,288526920959.49664
05-11-2020,14133.73388336,15706.40445571,14102.08909494,15579.84846029,40856321438.54,288771509680.94745
04-11-2020,13950.4879059,14218.76646779,13580.47207098,14133.70715301,35116364961.76,261954213176.1068
03-11-2020,13550.450882,13984.98192782,13325.44138201,13950.30084729,29869951617.25,258541441763.9419
02-11-2020,13737.03221087,13808.32287396,13243.159866,13550.4893841,30771455467.79,251119864445.3435
01-11-2020,13780.99480514,13862.03362917,13628.37821941,13737.10982864,24453857900.09,254569759062.58606
31-10-2020,13546.5326493,14028.21429317,13457.52983298,13780.99470249,30306464718.76,255372071116.27853
30-10-2020,13437.87353717,13651.51626952,13136.19868838,13546.52226938,30581485200.68,251018154919.98657
29-10-2020,13271.29897868,13612.04801658,12980.0592813,13437.8832414,56499499598.28,248995322466.39035
28-10-2020,13654.21446094,13837.69545246,12932.25058412,13271.28536861,35867318894.92,245899824464.83194
27-10-2020,13075.24249433,13759.66872521,13060.83803686,13654.21844012,33749878155.99,252985946389.91595
26-10-2020,13031.20124688,13225.29776076,12822.38232695,13075.24769656,29461458313.16,242250997935.6733
25-10-2020,13108.06314181,13329.18403245,12910.06108914,13031.17431056,24406920575.04,241425217439.91174
24-10-2020,12931.57391476,13145.06668559,12885.74662851,13108.06261161,24542317939.96,242839876186.2097
23-10-2020,12971.54847683,13015.96144265,12752.64702492,12931.53902256,28974975002.91,239557562148.2678
22-10-2020,12801.63536307,13161.5941072,12717.09345651,12965.89129043,34729759598.05,240166387521.54385
21-10-2020,11913.07748936,13184.56617255,11900.92861734,12823.68918938,43414712626.05,237532386962.5129
20-10-2020,11745.97493298,11999.91801959,11681.48002079,11916.33514058,30915821592.1,220721282864.58752
19-10-2020,11495.03793859,11799.0929777,11408.29011785,11742.03715033,23860769927.72,217482407293.08884
18-10-2020,11355.98226642,11483.35971184,11347.57856324,11483.35971184,18283314340.34,212682581771.31262
17-10-2020,11322.1226857,11386.26157113,11285.34551243,11358.10156733,19130430173.84,210353665235.45236
16-10-2020,11502.82812628,11540.06192994,11223.01278163,11322.12268618,25635480771.68,209676088343.852
15-10-2020,11426.60259823,11569.91418955,11303.60351126,11495.34965037,24487233057.77,212873103428.00137
14-10-2020,11429.04780192,11539.97794666,11307.8308683,11429.50688675,24103426719.26,211643390713.38098
13-10-2020,11548.71975926,11548.98483187,11321.22451322,11425.8994007,24241420250.86,211565586739.30667
12-10-2020,11392.63621516,11698.4677363,11240.68699569,11555.3628878,26163972641.65,213950143824.2092
11-10-2020,11296.08178425,11428.81376969,11288.62766113,11384.1819535,19968627059.96,210766812992.17508
10-10-2020,11059.14269142,11442.2111099,11056.94053325,11296.3614282,22877978587.76,209130239494.65012
09-10-2020,10927.91292433,11102.67150545,10846.8504295,11064.45759247,22799117612.79,204827451843.37863
08-10-2020,10669.37115892,10945.73703324,10562.60610109,10915.68573098,63314794397.11,202064144550.3406
07-10-2020,10603.35546589,10680.50819786,10562.50712617,10668.96895539,37799458435.8,197485816054.93155
06-10-2020,10796.30685484,10797.57808729,10528.890831,10604.40588882,42623695307.43,196281911458.15378
05-10-2020,10676.52895637,10793.50785056,10634.60016313,10793.33942751,47537578008.85,199769602127.94168
04-10-2020,10550.44067126,10686.00009766,10534.39183687,10669.58254327,71251776994.76,197468899356.86166
03-10-2020,10575.10063586,10598.94080319,10511.12977968,10549.32889962,44660271563.32,195233191301.2567
02-10-2020,10619.8212156,10657.83798611,10416.68920469,10575.97504191,48661453917.96,195716085732.39615
01-10-2020,10795.25474253,10933.62430944,10472.35651799,10619.45190766,40023134099.57,196512086756.27814
30-09-2020,10843.87075063,10847.25699325,10669.32109268,10784.49157795,44171073700.19,199556965503.7717
29-09-2020,10709.65002191,10860.00069783,10649.49543862,10844.64098118,46582396602.08,200660083838.7249
28-09-2020,10776.6136391,10945.34790707,10703.89325099,10709.65218175,47762394730.65,198154065044.1842
27-09-2020,10746.89275768,10803.97608005,10622.92175798,10775.26937624,53745972818.15,199357967522.50534
26-09-2020,10695.57508179,10772.99865956,10667.28093407,10750.72357903,46852525492.63,198893019773.83698
25-09-2020,10761.10978907,10777.69586388,10578.91424754,10692.71721234,39348590957.36,197809986225.92685
24-09-2020,10248.78655955,10771.05620224,10231.49011991,10760.06625677,47144380901.69,199045623654.10297
23-09-2020,10535.49244237,10537.82809054,10197.86492469,10246.18649281,23788661866.99,189529920746.46765
22-09-2020,10459.6245084,10568.0767512,10382.7262965,10538.4603213,23621787803.58,194932197947.436
21-09-2020,10934.9255349,10988.304783,10380.2607189,10462.2596185,28884999243.67,193514327128.297
20-09-2020,11095.8697916,11095.8697916,10814.4770514,10938.2712894,24699523787.72,202308927892.353
19-09-2020,10933.7526485,11134.0927157,10909.6183675,11094.3462761,22764204007.57,205185696336.192
18-09-2020,10951.8200208,11034.908069,10829.6568158,10944.5858045,26341903912.39,202405809880.581
17-09-2020,10973.2522347,11037.4211271,10774.6276667,10948.9899152,38151810523.05,202475761712.394
16-09-2020,10797.7620187,11100.1243423,10704.8843495,10974.9048915,30769986454.53,202942925722.083
15-09-2020,10677.7548513,10938.6320402,10656.4603435,10796.9509861,32509451925.05,199641896761.512
14-09-2020,10328.7341116,10800.0110604,10266.008771,10680.8374328,35453581939.72,197484272946.612
13-09-2020,10452.3990309,10577.2152413,10224.3299006,10323.7557975,36506852789.3,190870759062.079
12-09-2020,10409.8617874,10578.8382504,10292.3865099,10442.1706031,36750077323.54,193049493276.593
11-09-2020,10369.0283892,10434.9225461,10140.8366858,10400.9146854,45201121774.78,192275791668.534
10-09-2020,10242.3301347,10503.9125262,10238.1358906,10363.1390401,54406443210.51,191568387061.555
09-09-2020,10134.1515061,10350.5427324,10017.2510729,10242.3477803,24128292754.85,189325507175.126
08-09-2020,10369.3069685,10414.7752084,9945.11015892,10131.5166457,33430927462.23,187267336727.676
07-09-2020,10280.9976217,10399.1534283,9916.49293063,10369.5637386,33703098409.31,191657203885.383
06-09-2020,10167.2167634,10353.928072,10056.8857496,10280.3517032,37071460174.47,189997214393.289
05-09-2020,10512.5301954,10581.5714107,9946.67532811,10169.567221,44916565291.55,187940141275.803
04-09-2020,10230.3651615,10663.9200452,10207.9402189,10511.8138807,29965130373.75,194255818703.632
03-09-2020,11407.1910772,11443.0227947,10182.4650856,10245.296686,31927261554.77,189322069063.343
02-09-2020,11964.8228043,11964.8228043,11290.7942647,11414.0337325,28037405298.84,210909793680.913
01-09-2020,11679.3166637,12067.0812887,11601.1286113,11970.4787405,27311555343.11,221181001606.839
31-08-2020,11713.3062719,11768.8767439,11598.3184963,11680.8204905,22285928250.31,215817677821.857
30-08-2020,11508.7139745,11715.2648492,11492.381773,11711.506161,19760127944.66,216373660045.36
29-08-2020,11541.0543254,11585.6406794,11466.2933646,11506.8653177,17485597759.14,212583870983.482
28-08-2020,11325.2956031,11545.6154059,11316.4224397,11542.4997333,19807127587.51,213231661583.088
27-08-2020,11485.6083964,11570.7863091,11185.9418123,11323.3970324,23240415075.98,209172436816.551
26-08-2020,11366.8949329,11530.0530661,11296.993373,11488.3634896,22466660957.63,212210534428.287
25-08-2020,11773.58935,11778.2998953,11189.8510492,11366.1350817,26301509931.93,209942744480.573
24-08-2020,11663.6895523,11807.6323164,11623.2504376,11774.5958414,20681511754.57,217477962650.242
23-08-2020,11679.6959587,11713.4297949,11559.9212608,11664.8479948,18482062657.8,215439967321.336
22-08-2020,11585.4775342,11689.4073895,11448.8060449,11681.8255623,20224191305.96,215742068894.983
21-08-2020,11878.026439,11899.2593199,11564.9793191,11592.4890449,23762425998.95,214082401860.976
20-08-2020,11761.499735,11900.4111753,11710.0633726,11878.3716211,20175242944.67,219350310325.759
19-08-2020,11990.8847804,12028.9234443,11687.3328305,11758.2835921,24502851117.26,217122068305.445
18-08-2020,12251.8959698,12335.7070704,11954.5257491,11991.2332456,26043227671.88,221413097553.274
17-08-2020,11895.6577737,12359.0570221,11806.6958823,12254.4019083,28227687026.77,226261747567.102
16-08-2020,11866.6855801,11934.9009151,11737.1885988,11892.8040631,20583375490.17,219576092170.359
15-08-2020,11768.6971443,11963.2030649,11768.6971443,11865.69857,23354924400.34,219064372745.259
14-08-2020,11772.6593859,12150.9936677,11685.4554805,11768.8706193,24237958589.06,217265120502.897
13-08-2020,11588.4055125,11796.3961941,11216.8725398,11784.1373895,27522199497.23,217534728412.949
12-08-2020,11404.5968775,11748.3964937,11249.6054441,11584.9345762,25064548486.49,213846666475.048
11-08-2020,11881.64754,11932.7111738,11195.7092716,11410.5256775,27039782639.91,210616121944.733
10-08-2020,11662.2569338,12045.1403178,11662.2569338,11878.1113253,26114112569.42,219235405395.415
09-08-2020,11737.3252342,11806.0562765,11548.7844464,11675.7393433,17489608833.29,215490364254.781
08-08-2020,11604.5533476,11800.0648506,11558.4316317,11754.0458135,17572057837.41,216924147850.741
07-08-2020,11778.8942824,11898.0384141,11408.5940427,11601.4727146,23132312867.15,214097928027.496
06-08-2020,11749.8713321,11902.3359717,11598.7138024,11779.7732574,23400740340.13,217377233001.076
05-08-2020,11203.8230991,11786.6168994,11158.2851945,11747.0228312,24411254471.12,216761492405.85
04-08-2020,11246.2032469,11385.3815713,11094.1453896,11205.8929179,21250197042.2,206767135617.319
03-08-2020,11043.7688847,11453.0787225,11012.4147398,11246.3487749,20271713443.26,207503423455.952
02-08-2020,11758.7646653,12034.1441504,11018.1300423,11053.613901,27410067336.02,203936136729.627
01-08-2020,11322.5705008,11794.7753933,11239.6827355,11759.5927707,26075670302.8,216950669097.909
31-07-2020,11110.2109424,11415.8638958,10987.0535485,11323.4664207,23160469766.39,208895308529.074
30-07-2020,11099.8328914,11169.3566691,10895.4554062,11111.2142899,22857247900.67,204969047788
29-07-2020,10912.9529611,11304.3970694,10856.1413409,11100.4681253,24617249714.51,204761455132.909
28-07-2020,11017.4638476,11204.327602,10632.6317033,10912.8230505,28766551141.78,201290022192.811
27-07-2020,9905.21791377,11298.2217576,9903.97011125,10990.8733998,35359749590.12,202719581736.842
26-07-2020,9680.23483128,10023.807661,9652.84720642,9905.16724705,20507998996.69,182685328095.43
25-07-2020,9539.48551544,9704.55701308,9530.21219614,9677.11349729,16610070932.79,178469614078.301
24-07-2020,9585.51480236,9623.33703153,9481.45392527,9536.89268563,16552768324.66,175875016548.431
23-07-2020,9527.14199636,9610.24712467,9483.00401906,9581.07201141,18146399001.7,176680237480.007
22-07-2020,9375.08046428,9530.5190089,9319.65339503,9525.36344997,16532254884.44,175644844408.412
21-07-2020,9162.51448207,9407.26305599,9149.3899187,9374.88752808,18069581955.55,172861732402.087
20-07-2020,9187.22037014,9214.27062879,9137.50962153,9164.2313647,13755604145.72,168970262858.503
19-07-2020,9158.00603543,9201.39848305,9097.63308598,9185.81691242,12939002784.01,169360219986.106
18-07-2020,9151.18404834,9230.98350533,9100.82441002,9159.03990531,12252601474.79,168858972268.985
17-07-2020,9131.8121414,9182.25430793,9089.20245471,9151.39223963,13944570749.5,168710427573.953
16-07-2020,9191.9802336,9214.31269823,9088.94740241,9132.22786293,15713967522.66,168350501976.25
15-07-2020,9241.89699957,9275.32512547,9171.93355443,9192.83736784,15844731575.2,169460074575.96
14-07-2020,9238.7032275,9283.84214229,9171.66111846,9243.21341642,18085038362.45,170380670524.821
13-07-2020,9277.2046601,9306.40492983,9224.29284137,9243.61385509,17519821266.48,170379677119.097
12-07-2020,9241.0550437,9319.41941671,9197.4503198,9276.49985018,14452361906.81,170977422928.131
11-07-2020,9277.51196283,9293.53268075,9199.48551044,9240.34632654,13249910444.07,170302234777.528
10-07-2020,9273.35699507,9287.47159361,9118.00240742,9278.8078672,16860035604.8,171001933826.989
09-07-2020,9427.99387728,9431.37858131,9234.99945975,9277.96790642,18000702524.13,170977231637.687
08-07-2020,9253.02015436,9450.33567174,9249.49994806,9428.3330848,19702359882.9,173738543115.206
07-07-2020,9349.16137441,9360.61757468,9201.81538154,9252.27750386,13839652594.65,170485472276.313
06-07-2020,9072.85007426,9375.47475925,9058.6644583,9375.47475925,17889263251.96,172746103840.155
05-07-2020,9126.090803,9162.18323157,8977.01563525,9073.94286936,12903406143.35,167181726153.665
04-07-2020,9084.23373428,9183.29558274,9053.62967104,9132.48795051,12290528515.11,168251076677.956
03-07-2020,9124.84264611,9202.34438443,9058.79478198,9087.30391103,13078970998.64,167409720387.961
02-07-2020,9231.13965322,9274.96292273,9036.6234943,9123.41015432,16338916796.02,168065586386.744
01-07-2020,9145.98505502,9309.75486362,9104.73487906,9228.32559024,15971550355.23,169988756578.038
30-06-2020,9185.58126105,9217.83601269,9084.83749244,9137.99340026,15735797743.99,168315606321.29
29-06-2020,9140.02907078,9237.57275525,9041.87625573,9190.85446467,16460547078.04,169280659245.843
28-06-2020,9048.46083712,9197.54701677,8975.52585473,9143.58219104,14560870760.22,168401806136.911
27-06-2020,9167.82427849,9207.81098342,8998.21670066,9045.39095672,17273093144.4,166584831506.245
26-06-2020,9260.99499378,9310.51638223,9101.73845201,9162.91760386,18341465836.6,168741367621.97
25-06-2020,9314.12688901,9340.16150568,9095.32457939,9264.81304308,18616048626.11,170608289503.753
24-06-2020,9632.14957943,9680.36714624,9278.23354695,9313.61034868,18961716075.6,171498781279.927
23-06-2020,9644.07594221,9670.54076171,9547.24708412,9629.65836578,17006433272.04,177310052079.171
22-06-2020,9300.91545819,9655.07321812,9296.87166573,9648.71760979,21104009513.97,177651397436.609
21-06-2020,9330.9264778,9401.10749682,9300.43050848,9303.62971409,15324301168.83,171289415078.632
20-06-2020,9290.96027975,9394.97159448,9247.37967261,9332.340762,17130541557.31,171809438650.585
19-06-2020,9410.29434848,9440.87603373,9274.29612136,9288.01871603,19632223107.38,170985625732.412
18-06-2020,9481.56706237,9482.78198635,9328.39559548,9411.84046197,17770083002.7,173256688664.117
17-06-2020,9533.78375101,9540.42327076,9327.33958675,9480.25536624,20177709879.15,174508805561.132
16-06-2020,9454.26643056,9579.43037458,9400.44500832,9538.0243743,21565537208.86,175563963385.476
15-06-2020,9386.03529073,9504.86006526,8990.1759467,9450.70198692,26699704768.46,173947607771.726
14-06-2020,9477.55403706,9482.27093599,9347.59379317,9386.78789214,18991732745.51,172763239787.199
13-06-2020,9480.73574979,9493.21171489,9396.00939365,9475.27733834,17564322315.2,174381819725.142
12-06-2020,9320.69085457,9540.46539289,9285.85140439,9480.84378943,22610564515.31,174474896921.532
11-06-2020,9870.07852908,9938.29767389,9263.06958826,9321.78129819,30247143440.18,171538133043.473
10-06-2020,9794.11951106,9908.89655918,9728.29114041,9870.09445278,25706567600.57,181616765438.402
09-06-2020,9774.35993635,9836.36896869,9664.72013333,9795.70019463,23717842782.98,180237817527.031
08-06-2020,9760.0632524,9782.30649673,9675.88590718,9771.48948366,21486346311.91,179782576533.652
07-06-2020,9653.00332503,9768.49790176,9458.1504702,9758.8524174,25015250845.66,179540253701.404
06-06-2020,9664.90477464,9773.43201601,9591.02453467,9653.67926335,20438419222.33,177595657884.165
05-06-2020,9800.21547674,9869.2369055,9663.21633712,9665.53278908,23509628646.2,177801825144.882
04-06-2020,9655.85445253,9887.6106294,9525.24667912,9800.63659532,25921805071.98,180276153545.029
03-06-2020,9533.76049336,9682.85947041,9471.84640611,9656.71776526,25007459262.16,177619631125.589
02-06-2020,10162.9731448,10182.3407084,9460.57137098,9529.80414872,39137252108.67,175277218229.261
01-06-2020,9463.6056622,10199.5649719,9450.89911148,10167.2681012,35198901068.39,186993405740.449
31-05-2020,9700.10569689,9700.34389507,9432.29679512,9461.05891806,27773290298.51,173997151929.677
30-05-2020,9438.91400926,9704.03030928,9366.72941775,9700.41407169,32722975141.2,178390129757.676
29-05-2020,9528.35562913,9573.66681733,9379.33894613,9439.12439045,32896642044.26,173575756364.005
28-05-2020,9184.94499772,9546.31960175,9148.45714843,9525.7510947,34367073114.46,175161235290.292
27-05-2020,8837.3812128,9203.32051535,8834.15742919,9181.01794762,32740536902.33,168814700531.386
26-05-2020,8909.58607327,8991.9676255,8757.29380384,8835.05306073,29584186947.02,162445535235.104
25-05-2020,8786.10769511,8951.00563809,8719.66836224,8906.93476142,31288157264.19,163760453116.409
24-05-2020,9212.28340427,9288.40401564,8787.251002,8790.36800074,32518803299.58,161610414642.629
23-05-2020,9185.06272737,9302.50164919,9118.10885548,9209.28742769,27727866811.67,169305492439.588
22-05-2020,9080.33473763,9232.93609283,9008.63827133,9182.57751787,29810773699.23,168807619957.283
21-05-2020,9522.74008319,9555.24217533,8869.93110855,9081.76202252,39326160532.43,166947987863.53
20-05-2020,9725.32936525,9804.79388786,9447.20154126,9522.98115678,36546239702.55,175050963474.872
19-05-2020,9727.06360375,9836.04752405,9539.62405543,9729.0379192,39254288954.98,178831635026.347
18-05-2020,9675.69498013,9906.03020325,9570.35898532,9726.5748149,41827139895.62,178779483463.616
17-05-2020,9374.92998661,9823.0022878,9349.5460711,9670.73937122,40084250662.96,177745404470.085
16-05-2020,9333.23987276,9564.20498908,9260.69416318,9377.0140257,36164766407.63,172340956578.561
15-05-2020,9734.29077525,9755.82849814,9261.3979997,9328.19722645,48158802327.34,171436341789.485
14-05-2020,9271.32863776,9793.26820869,9255.03484619,9733.72147137,56426907637.29,178881641547.089
13-05-2020,8805.38781338,9317.87855411,8805.38781338,9269.98770576,45558144023.02,170352710071.21
12-05-2020,8610.38621232,8949.89797874,8569.64398804,8804.47781074,42142717533.17,161791577300.916
11-05-2020,8755.5356389,9033.47117613,8374.32297508,8601.79620238,57119858801.94,158059235275.589
10-05-2020,9591.16923131,9595.58062909,8395.10745112,8756.43114193,63325279336.96,160884755210.801
09-05-2020,9840.90638396,9913.86299284,9580.64449235,9593.89673363,46566121841.11,176251395672.863
08-05-2020,9936.16248196,9996.74335304,9767.17307027,9842.66636785,51780748041.95,180804859844.221
07-05-2020,9261.89505826,9992.66392105,9138.32257195,9951.5187451,61112700562.08,182787376636.504
06-05-2020,9007.44125582,9411.46787039,8966.70598977,9268.76208066,49371886931.48,170229620935.298
05-05-2020,8912.8321603,9062.41456364,8856.82715528,9003.07017834,43148462663.17,165332488791.878
04-05-2020,8895.74487399,8956.90651911,8645.02412633,8912.65460539,45718796275.55,163654493632.392
03-05-2020,8983.61414879,9167.7813443,8830.97125528,8897.46850985,47101785174.26,163358189150.984
02-05-2020,8869.05761887,9007.18780321,8811.36632956,8988.5962069,40134388683.23,165012307599.614
01-05-2020,8672.7819143,9048.02383263,8667.76321655,8864.76680793,44068389996.94,162722652380.246
30-04-2020,8797.67005044,9440.65067326,8533.25593295,8658.55417975,66964629541.31,158922133909.094
29-04-2020,7806.71256355,8871.75372738,7786.04929564,8801.03776688,60201052202.54,161522471384.783
28-04-2020,7796.97044056,7814.52714133,7730.80654225,7807.05845106,33187959920.92,143266252261.336
27-04-2020,7679.41895085,7795.60083451,7679.41895085,7795.60083451,36162144724.71,143040988589.571
26-04-2020,7570.13893823,7700.59429483,7561.40785333,7679.86720422,33070154490.75,140903867572.585
25-04-2020,7550.48301195,7641.36397705,7521.67241878,7569.93603405,32941541446.93,138874072264.263
24-04-2020,7434.18155636,7574.19602617,7434.18155636,7550.90102725,34636526285.8,138512029491.143
23-04-2020,7121.30605911,7491.78492971,7081.5946281,7429.72464927,43500782316.07,136275638030.678
22-04-2020,6879.44029975,7145.86574462,6867.78168929,7117.20747869,33249153865.76,130530916076.973
21-04-2020,6879.78434985,6934.55187057,6834.44232463,6880.32347375,32589741510.73,126175238603.42
20-04-2020,7186.8737411,7240.29059686,6835.50314462,6881.95869275,37747113935.85,126192239912.382
19-04-2020,7260.92257873,7280.52178187,7167.05456229,7189.42482356,31311210215.32,131815853850.003
18-04-2020,7092.29152293,7269.95653094,7089.24716763,7257.66485847,32447188385.93,133053136875.737
17-04-2020,7116.55260865,7167.18298759,7050.33182989,7096.18465879,32513423567.43,130078472088.331
16-04-2020,6640.45388894,7134.45052778,6555.50427487,7116.80421777,46783242376.7,130445413270
15-04-2020,6845.56171696,6928.66436972,6633.40269245,6642.10989286,32288311030.76,121731940639.413
14-04-2020,6843.28177662,6958.55722441,6793.82120931,6842.42786097,34110434051.86,125388687977.151
13-04-2020,6965.61663772,6965.61663772,6668.25976411,6845.03769683,38619308647.44,125422221237.296
12-04-2020,6858.06802459,7119.94706176,6811.07790015,6971.09159108,35759567632.29,127716846208.307
11-04-2020,6867.4404519,6926.0696338,6789.9207024,6859.08296343,31222085946.27,125651623116.07
10-04-2020,7303.81519824,7303.81519824,6802.47496589,6865.49337195,43622840991.71,125755496117.263
09-04-2020,7337.9661825,7341.44831412,7179.0943407,7302.0895105,34815139177.59,133737857009.882
08-04-2020,7179.28341821,7356.22386412,7153.30567428,7334.09845346,37563249548.94,134309895035.597
07-04-2020,7273.64421075,7427.93933989,7136.71418613,7176.41450049,44243482667.85,131409299432.46
06-04-2020,6788.04980287,7271.7811527,6782.88974461,7271.7811527,46896904614.93,133140400947.86
05-04-2020,6862.53782636,6883.41414332,6715.9292996,6791.12944093,29510409856.11,124328853511.615
04-04-2020,6738.38301967,6878.95351761,6696.48466818,6867.52731596,33185988583.8,125712834529.574
03-04-2020,6797.39659183,7003.22078432,6673.33575767,6733.3873906,38976504902.97,123244051099.793
02-04-2020,6606.77626829,7088.24732438,6595.91827654,6793.62459642,47660646124.41,124335130640.41
01-04-2020,6437.31921486,6612.57379089,6202.37351173,6606.77626829,40346426265.73,120903014693.267
31-03-2020,6430.60652809,6504.51532416,6374.16217148,6438.64476637,32786468812.08,117814077266.537
30-03-2020,5925.53848884,6517.19578925,5903.23434726,6429.84193389,37101651525.3,117640143688.458
29-03-2020,6245.62462695,6250.46730894,5920.08601757,5922.0431227,28373690930.54,108338520155.504
28-03-2020,6467.25404592,6467.501165,6117.83774851,6242.1938684,34885225901.01,114183689640.72
27-03-2020,6719.38897407,6793.83619652,6466.70180578,6469.79813509,34585598366.55,118336082172.395
26-03-2020,6675.17065538,6735.4638794,6590.96271561,6716.44054866,35319797641.53,122834375215.51
25-03-2020,6738.71663989,6892.51135949,6536.92618369,6681.06312656,44590107887.94,122174009142.91
24-03-2020,6436.64245088,6789.02272423,6411.06651215,6734.80378045,48221910672.25,123148917787.229
23-03-2020,5831.37473534,6443.93454693,5785.00445322,6416.31475839,46491915999.72,117314776187.32
22-03-2020,6185.55790292,6359.69729033,5823.71407014,5830.25479765,40099664740.06,106591196068.926
21-03-2020,6206.52165025,6378.13517055,5932.82338618,6185.06651501,42494390879.61,113068192795.056
20-03-2020,6191.65372133,6844.26152806,5865.78196437,6198.77820508,54442976102.51,113309245860.002
19-03-2020,5245.4166032,6329.73594838,5236.96875288,6191.19295222,51000731797.43,113162079955.697
18-03-2020,5227.1136885,5331.83385967,5069.3361519,5238.43857664,37878801016.34,95740715528.8542
17-03-2020,5002.5781383,5371.34851644,4981.90941273,5225.62919259,38622642935.25,95499941183.34
16-03-2020,5385.22952159,5385.22952159,4575.35788665,5014.47997748,45368026429.62,91633478850.4746
15-03-2020,5201.06668673,5836.64500618,5169.28339052,5392.31488002,33997889638.76,98530059889.968
14-03-2020,5573.07764952,5625.22650517,5125.06934725,5200.36626392,36154506007.58,95014981943.9861
13-03-2020,5017.83083939,5838.11493749,4106.98075029,5563.70689169,74156772074.96,101644613038.335
12-03-2020,7913.61638784,7929.11601884,4860.35383012,4970.78790105,53980357243.05,90804613600.616
11-03-2020,7910.08980669,7950.81435628,7642.81243049,7911.43012933,38682762604.64,144508402670.563
10-03-2020,7922.1470416,8136.9452227,7814.76324378,7909.72939346,42213940993.61,144465567734.489
09-03-2020,8111.14639164,8177.79322362,7690.09818591,7923.6447033,46936995808.18,144706353758.487
08-03-2020,8908.20601509,8914.34415498,8105.25280434,8108.11629101,39973102120.57,148060284561.061
07-03-2020,9121.60053553,9163.22109566,8890.74417157,8909.9536515,36216930369.67,162684945902.611
06-03-2020,9078.30852906,9167.69579623,9032.07958273,9122.54557333,40826885650.94,166548261959.532
05-03-2020,8760.28504049,9142.05429624,8757.25403405,9078.76279174,39698054597.43,165731679917.865
04-03-2020,8788.54218625,8843.36574975,8712.43181192,8755.24589461,34746706368.15,159807857328.088
03-03-2020,8865.38796487,8901.59868323,8704.99029396,8787.78645576,42386715820.56,160383579416.238
02-03-2020,8563.26425933,8921.30839546,8532.63094465,8869.67031078,42857674408.88,161861167745.164
01-03-2020,8599.7583441,8726.79676016,8471.21262606,8562.45405008,35349164300.14,156238987739.907
29-02-2020,8671.21254207,8775.63201232,8599.50861972,8599.50861972,35792392544.01,156895988083.74
28-02-2020,8788.72854689,8890.45600513,8492.93215312,8672.45534996,44605450442.74,158211707018.784
27-02-2020,8825.09351775,8932.89304727,8577.19930942,8784.49384867,45470195695.09,160238496932.208
26-02-2020,9338.29028024,9354.77831023,8704.4265506,8820.52220005,50420050761.92,160879489024.207
25-02-2020,9651.31279866,9652.73686506,9305.02118582,9341.70516876,42515259129.21,170369581557.89
24-02-2020,9921.58346055,9951.74614899,9537.04322252,9650.17480677,45080496648.35,175977808525.913
23-02-2020,9663.31864201,9937.40410608,9657.79114467,9924.51522822,41185185761.49,180963233539.785
22-02-2020,9687.70676008,9698.23112312,9600.72878571,9663.18182933,35838025154.26,176180696547.801
21-02-2020,9611.78201954,9723.01498512,9589.74360064,9686.44119763,40930547512.66,176587087363.478
20-02-2020,9629.32531033,9643.21673144,9507.90006137,9608.47590343,44925260236.83,175147142158.083
19-02-2020,10143.7983568,10191.6758471,9611.22354001,9633.38688518,46992019709.92,175585931679.441
18-02-2020,9691.23094489,10161.9353141,9632.38276334,10141.9963705,47271023953.43,184838512656.137
17-02-2020,9936.56026014,9938.81578,9507.63799409,9690.14261814,45998298412.6,176585280987.035
16-02-2020,9889.17970534,10053.9690091,9722.38715745,9934.43339025,43374780305.44,181017665264.459
15-02-2020,10313.8568369,10341.5559017,9874.4275077,9889.42462838,43865054831,180179996218.634
14-02-2020,10211.5503892,10321.9957973,10125.5337907,10312.1160909,43338264161.56,187862645448.777
13-02-2020,10323.9604932,10457.6271997,10116.1614999,10214.3794638,49356071372.93,186065003525.648
12-02-2020,10202.3876541,10393.6117227,10202.3876541,10326.0545246,43444303830.23,188081204385.987
